sample	strainID	genus	species	count	count_correct	replicate	day	measure_env	evolution_env
T4A5_t1	HAMBI_0403	Comamonas	testosteroni	1083	553	E	28	bact_pred_strep	anc
T4A5_t1	HAMBI_1279	Hafnia	alvei	0	0	E	28	bact_pred_strep	anc
T4A5_t1	HAMBI_1287	Citrobacter	koseri	4682	3072	E	28	bact_pred_strep	anc
T4A5_t1	HAMBI_1292	Morganella	morganii	99	65	E	28	bact_pred_strep	anc
T4A5_t1	HAMBI_1299	Kluyvera	intermedia	0	0	E	28	bact_pred_strep	anc
T4A5_t1	HAMBI_1842	Sphingobium	yanoikuyae	1283	1473	E	28	bact_pred_strep	anc
T4A5_t1	HAMBI_1896	Sphingobacterium	spiritivorum	1157	1329	E	28	bact_pred_strep	anc
T4A5_t1	HAMBI_1972	Aeromonas	caviae	21	10	E	28	bact_pred_strep	anc
T4A5_t1	HAMBI_1977	Pseudomonas	chlororaphis	363	333	E	28	bact_pred_strep	anc
T4A5_t1	HAMBI_1988	Chitinophaga	sancti	0	0	E	28	bact_pred_strep	anc
T4A5_t1	HAMBI_2159	Trinickia	caryophylli	0	0	E	28	bact_pred_strep	anc
T4A5_t1	HAMBI_2160	Bordetella	avium	453	694	E	28	bact_pred_strep	anc
T4A5_t1	HAMBI_2164	Cupriavidus	oxalaticus	74	68	E	28	bact_pred_strep	anc
T4A5_t1	HAMBI_2443	Paracoccus	denitrificans	0	0	E	28	bact_pred_strep	anc
T4A5_t1	HAMBI_2494	Paraburkholderia	kururiensis	234	269	E	28	bact_pred_strep	anc
T4A5_t1	HAMBI_2659	Stenotrophomonas	maltophilia	7963	9145	E	28	bact_pred_strep	anc
T4A5_t1	HAMBI_2792	Moraxella	canis	0	0	E	28	bact_pred_strep	anc
T4A5_t1	HAMBI_3031	Niabella	yanshanensis	186	427	E	28	bact_pred_strep	anc
T4A5_t1	HAMBI_3237	Microvirga	lotononidis	0	0	E	28	bact_pred_strep	anc
T4A5_t2	HAMBI_0006	Pseudomonas	putida	5	4	E	56	bact_pred_strep	anc
T4A5_t2	HAMBI_0097	Acinetobacter	johnsonii	0	0	E	56	bact_pred_strep	anc
T4A5_t2	HAMBI_0105	Agrobacterium	tumefaciens	319	501	E	56	bact_pred_strep	anc
T4A5_t2	HAMBI_0262	Brevundimonas	bullata	0	0	E	56	bact_pred_strep	anc
T4A5_t2	HAMBI_0403	Comamonas	testosteroni	587	410	E	56	bact_pred_strep	anc
T4A5_t2	HAMBI_1279	Hafnia	alvei	0	0	E	56	bact_pred_strep	anc
T4A5_t2	HAMBI_1287	Citrobacter	koseri	14055	12614	E	56	bact_pred_strep	anc
T4A5_t2	HAMBI_1292	Morganella	morganii	116	104	E	56	bact_pred_strep	anc
T4A5_t2	HAMBI_1299	Kluyvera	intermedia	0	0	E	56	bact_pred_strep	anc
T4A5_t2	HAMBI_1842	Sphingobium	yanoikuyae	562	883	E	56	bact_pred_strep	anc
T4A5_t2	HAMBI_1896	Sphingobacterium	spiritivorum	489	768	E	56	bact_pred_strep	anc
T4A5_t2	HAMBI_1972	Aeromonas	caviae	0	0	E	56	bact_pred_strep	anc
T4A5_t2	HAMBI_1977	Pseudomonas	chlororaphis	318	400	E	56	bact_pred_strep	anc
T4A5_t2	HAMBI_1988	Chitinophaga	sancti	0	0	E	56	bact_pred_strep	anc
T4A5_t2	HAMBI_2159	Trinickia	caryophylli	0	0	E	56	bact_pred_strep	anc
T4A5_t2	HAMBI_2160	Bordetella	avium	143	299	E	56	bact_pred_strep	anc
T4A5_t2	HAMBI_2164	Cupriavidus	oxalaticus	46	58	E	56	bact_pred_strep	anc
T4A5_t2	HAMBI_2443	Paracoccus	denitrificans	0	0	E	56	bact_pred_strep	anc
T4A5_t2	HAMBI_2494	Paraburkholderia	kururiensis	82	129	E	56	bact_pred_strep	anc
T4A5_t2	HAMBI_2659	Stenotrophomonas	maltophilia	739	1161	E	56	bact_pred_strep	anc
T4A5_t2	HAMBI_2792	Moraxella	canis	0	0	E	56	bact_pred_strep	anc
T4A5_t2	HAMBI_3031	Niabella	yanshanensis	61	192	E	56	bact_pred_strep	anc
T4A5_t2	HAMBI_3237	Microvirga	lotononidis	0	0	E	56	bact_pred_strep	anc
T4A5_t3	HAMBI_0006	Pseudomonas	putida	35	31	E	84	bact_pred_strep	anc
T4A5_t3	HAMBI_0097	Acinetobacter	johnsonii	1	1	E	84	bact_pred_strep	anc
T4A5_t3	HAMBI_0105	Agrobacterium	tumefaciens	370	577	E	84	bact_pred_strep	anc
T4A5_t3	HAMBI_0262	Brevundimonas	bullata	0	0	E	84	bact_pred_strep	anc
T4A5_t3	HAMBI_0403	Comamonas	testosteroni	3760	2604	E	84	bact_pred_strep	anc
T4A5_t3	HAMBI_1279	Hafnia	alvei	0	0	E	84	bact_pred_strep	anc
T4A5_t3	HAMBI_1287	Citrobacter	koseri	18571	16536	E	84	bact_pred_strep	anc
T4A5_t3	HAMBI_1292	Morganella	morganii	147	131	E	84	bact_pred_strep	anc
T4A5_t3	HAMBI_1299	Kluyvera	intermedia	0	0	E	84	bact_pred_strep	anc
T4A5_t3	HAMBI_1842	Sphingobium	yanoikuyae	147	229	E	84	bact_pred_strep	anc
T4A5_t3	HAMBI_1896	Sphingobacterium	spiritivorum	2027	3159	E	84	bact_pred_strep	anc
T4A5_t3	HAMBI_1972	Aeromonas	caviae	72	45	E	84	bact_pred_strep	anc
T4A5_t3	HAMBI_1977	Pseudomonas	chlororaphis	189	236	E	84	bact_pred_strep	anc
T4A5_t3	HAMBI_1988	Chitinophaga	sancti	0	0	E	84	bact_pred_strep	anc
T4A5_t3	HAMBI_2159	Trinickia	caryophylli	0	0	E	84	bact_pred_strep	anc
T4A5_t3	HAMBI_2160	Bordetella	avium	128	266	E	84	bact_pred_strep	anc
T4A5_t3	HAMBI_2164	Cupriavidus	oxalaticus	77	96	E	84	bact_pred_strep	anc
T4A5_t3	HAMBI_2443	Paracoccus	denitrificans	14	29	E	84	bact_pred_strep	anc
T4A5_t3	HAMBI_2494	Paraburkholderia	kururiensis	41	64	E	84	bact_pred_strep	anc
T4A5_t3	HAMBI_2659	Stenotrophomonas	maltophilia	2001	3118	E	84	bact_pred_strep	anc
T4A5_t3	HAMBI_2792	Moraxella	canis	0	0	E	84	bact_pred_strep	anc
T4A5_t3	HAMBI_3031	Niabella	yanshanensis	217	676	E	84	bact_pred_strep	anc
T4A5_t3	HAMBI_3237	Microvirga	lotononidis	0	0	E	84	bact_pred_strep	anc
T4A6_t1	HAMBI_0006	Pseudomonas	putida	6	5	F	28	bact_pred_strep	anc
T4A6_t1	HAMBI_0097	Acinetobacter	johnsonii	0	0	F	28	bact_pred_strep	anc
T4A6_t1	HAMBI_0105	Agrobacterium	tumefaciens	299	433	F	28	bact_pred_strep	anc
T4A6_t1	HAMBI_0262	Brevundimonas	bullata	0	0	F	28	bact_pred_strep	anc
T4A6_t1	HAMBI_0403	Comamonas	testosteroni	166	107	F	28	bact_pred_strep	anc
T4A6_t1	HAMBI_1279	Hafnia	alvei	0	0	F	28	bact_pred_strep	anc
T4A6_t1	HAMBI_1287	Citrobacter	koseri	16987	14068	F	28	bact_pred_strep	anc
T4A6_t1	HAMBI_1292	Morganella	morganii	51	42	F	28	bact_pred_strep	anc
T4A6_t1	HAMBI_1299	Kluyvera	intermedia	0	0	F	28	bact_pred_strep	anc
T4A6_t1	HAMBI_1842	Sphingobium	yanoikuyae	121	175	F	28	bact_pred_strep	anc
T4A6_t1	HAMBI_1896	Sphingobacterium	spiritivorum	4700	6812	F	28	bact_pred_strep	anc
T4A6_t1	HAMBI_1972	Aeromonas	caviae	20	12	F	28	bact_pred_strep	anc
T4A6_t1	HAMBI_1977	Pseudomonas	chlororaphis	610	707	F	28	bact_pred_strep	anc
T4A6_t1	HAMBI_1988	Chitinophaga	sancti	0	0	F	28	bact_pred_strep	anc
T4A6_t1	HAMBI_2159	Trinickia	caryophylli	3	4	F	28	bact_pred_strep	anc
T4A6_t1	HAMBI_2160	Bordetella	avium	53	102	F	28	bact_pred_strep	anc
T4A6_t1	HAMBI_2164	Cupriavidus	oxalaticus	2	2	F	28	bact_pred_strep	anc
T4A6_t1	HAMBI_2443	Paracoccus	denitrificans	0	0	F	28	bact_pred_strep	anc
T4A6_t1	HAMBI_2494	Paraburkholderia	kururiensis	10	14	F	28	bact_pred_strep	anc
T4A6_t1	HAMBI_2659	Stenotrophomonas	maltophilia	714	1035	F	28	bact_pred_strep	anc
T4A6_t1	HAMBI_2792	Moraxella	canis	0	0	F	28	bact_pred_strep	anc
T4A6_t1	HAMBI_3031	Niabella	yanshanensis	117	339	F	28	bact_pred_strep	anc
T4A6_t1	HAMBI_3237	Microvirga	lotononidis	0	0	F	28	bact_pred_strep	anc
T4A6_t2	HAMBI_0006	Pseudomonas	putida	0	0	F	56	bact_pred_strep	anc
T4A6_t2	HAMBI_0097	Acinetobacter	johnsonii	0	0	F	56	bact_pred_strep	anc
T4A6_t2	HAMBI_0105	Agrobacterium	tumefaciens	118	169	F	56	bact_pred_strep	anc
T4A6_t2	HAMBI_0262	Brevundimonas	bullata	0	0	F	56	bact_pred_strep	anc
T4A6_t2	HAMBI_0403	Comamonas	testosteroni	267	170	F	56	bact_pred_strep	anc
T4A6_t2	HAMBI_1279	Hafnia	alvei	0	0	F	56	bact_pred_strep	anc
T4A6_t2	HAMBI_1287	Citrobacter	koseri	10387	8519	F	56	bact_pred_strep	anc
T4A6_t2	HAMBI_1292	Morganella	morganii	59	48	F	56	bact_pred_strep	anc
T4A6_t2	HAMBI_1299	Kluyvera	intermedia	0	0	F	56	bact_pred_strep	anc
T4A6_t2	HAMBI_1842	Sphingobium	yanoikuyae	458	657	F	56	bact_pred_strep	anc
T4A6_t2	HAMBI_1896	Sphingobacterium	spiritivorum	2354	3379	F	56	bact_pred_strep	anc
T4A6_t2	HAMBI_1972	Aeromonas	caviae	13	7	F	56	bact_pred_strep	anc
T4A6_t2	HAMBI_1977	Pseudomonas	chlororaphis	3127	3591	F	56	bact_pred_strep	anc
T4A6_t2	HAMBI_1988	Chitinophaga	sancti	0	0	F	56	bact_pred_strep	anc
T4A6_t2	HAMBI_2159	Trinickia	caryophylli	13	19	F	56	bact_pred_strep	anc
T4A6_t2	HAMBI_2160	Bordetella	avium	109	209	F	56	bact_pred_strep	anc
T4A6_t2	HAMBI_2164	Cupriavidus	oxalaticus	5	6	F	56	bact_pred_strep	anc
T4A6_t2	HAMBI_2443	Paracoccus	denitrificans	0	0	F	56	bact_pred_strep	anc
T4A6_t2	HAMBI_2494	Paraburkholderia	kururiensis	2	3	F	56	bact_pred_strep	anc
T4A6_t2	HAMBI_2659	Stenotrophomonas	maltophilia	51	73	F	56	bact_pred_strep	anc
T4A6_t2	HAMBI_2792	Moraxella	canis	0	0	F	56	bact_pred_strep	anc
T4A6_t2	HAMBI_3031	Niabella	yanshanensis	60	172	F	56	bact_pred_strep	anc
T4A6_t2	HAMBI_3237	Microvirga	lotononidis	0	0	F	56	bact_pred_strep	anc
T4A6_t3	HAMBI_0006	Pseudomonas	putida	78	64	F	84	bact_pred_strep	anc
T4A6_t3	HAMBI_0097	Acinetobacter	johnsonii	0	0	F	84	bact_pred_strep	anc
T4A6_t3	HAMBI_0105	Agrobacterium	tumefaciens	124	179	F	84	bact_pred_strep	anc
T4A6_t3	HAMBI_0262	Brevundimonas	bullata	0	0	F	84	bact_pred_strep	anc
T4A6_t3	HAMBI_0403	Comamonas	testosteroni	288	185	F	84	bact_pred_strep	anc
T4A6_t3	HAMBI_1279	Hafnia	alvei	0	0	F	84	bact_pred_strep	anc
T4A6_t3	HAMBI_1287	Citrobacter	koseri	18012	14886	F	84	bact_pred_strep	anc
T4A6_t3	HAMBI_1292	Morganella	morganii	71	59	F	84	bact_pred_strep	anc
T4A6_t3	HAMBI_1299	Kluyvera	intermedia	0	0	F	84	bact_pred_strep	anc
T4A6_t3	HAMBI_1842	Sphingobium	yanoikuyae	617	892	F	84	bact_pred_strep	anc
T4A6_t3	HAMBI_1896	Sphingobacterium	spiritivorum	4067	5882	F	84	bact_pred_strep	anc
T4A6_t3	HAMBI_1972	Aeromonas	caviae	305	176	F	84	bact_pred_strep	anc
T4A6_t3	HAMBI_1977	Pseudomonas	chlororaphis	4083	4724	F	84	bact_pred_strep	anc
T4A6_t3	HAMBI_1988	Chitinophaga	sancti	0	0	F	84	bact_pred_strep	anc
T4A6_t3	HAMBI_2159	Trinickia	caryophylli	3	4	F	84	bact_pred_strep	anc
T4A6_t3	HAMBI_2160	Bordetella	avium	83	160	F	84	bact_pred_strep	anc
T4A6_t3	HAMBI_2164	Cupriavidus	oxalaticus	5	6	F	84	bact_pred_strep	anc
T4A6_t3	HAMBI_2443	Paracoccus	denitrificans	1	2	F	84	bact_pred_strep	anc
T4A6_t3	HAMBI_2494	Paraburkholderia	kururiensis	2	3	F	84	bact_pred_strep	anc
T4A6_t3	HAMBI_2659	Stenotrophomonas	maltophilia	108	156	F	84	bact_pred_strep	anc
T4A6_t3	HAMBI_2792	Moraxella	canis	0	0	F	84	bact_pred_strep	anc
T4A6_t3	HAMBI_3031	Niabella	yanshanensis	247	714	F	84	bact_pred_strep	anc
T4A6_t3	HAMBI_3237	Microvirga	lotononidis	0	0	F	84	bact_pred_strep	anc
T4B1_t1	HAMBI_0006	Pseudomonas	putida	47	36	A	28	bact_pred_strep	bact
T4B1_t1	HAMBI_0097	Acinetobacter	johnsonii	0	0	A	28	bact_pred_strep	bact
T4B1_t1	HAMBI_0105	Agrobacterium	tumefaciens	785	1050	A	28	bact_pred_strep	bact
T4B1_t1	HAMBI_0262	Brevundimonas	bullata	0	0	A	28	bact_pred_strep	bact
T4B1_t1	HAMBI_0403	Comamonas	testosteroni	3927	2334	A	28	bact_pred_strep	bact
T4B1_t1	HAMBI_1279	Hafnia	alvei	0	0	A	28	bact_pred_strep	bact
T4B1_t1	HAMBI_1287	Citrobacter	koseri	6072	4639	A	28	bact_pred_strep	bact
T4B1_t1	HAMBI_1292	Morganella	morganii	304	232	A	28	bact_pred_strep	bact
T4B1_t1	HAMBI_1299	Kluyvera	intermedia	0	0	A	28	bact_pred_strep	bact
T4B1_t1	HAMBI_1842	Sphingobium	yanoikuyae	467	624	A	28	bact_pred_strep	bact
T4B1_t1	HAMBI_1896	Sphingobacterium	spiritivorum	1023	1368	A	28	bact_pred_strep	bact
T4B1_t1	HAMBI_1972	Aeromonas	caviae	48	26	A	28	bact_pred_strep	bact
T4B1_t1	HAMBI_1977	Pseudomonas	chlororaphis	183	196	A	28	bact_pred_strep	bact
T4B1_t1	HAMBI_1988	Chitinophaga	sancti	0	0	A	28	bact_pred_strep	bact
T4B1_t1	HAMBI_2159	Trinickia	caryophylli	0	0	A	28	bact_pred_strep	bact
T4B1_t1	HAMBI_2160	Bordetella	avium	264	471	A	28	bact_pred_strep	bact
T4B1_t1	HAMBI_2164	Cupriavidus	oxalaticus	73	78	A	28	bact_pred_strep	bact
T4B1_t1	HAMBI_2443	Paracoccus	denitrificans	0	0	A	28	bact_pred_strep	bact
T4B1_t1	HAMBI_2494	Paraburkholderia	kururiensis	0	0	A	28	bact_pred_strep	bact
T4B1_t1	HAMBI_2659	Stenotrophomonas	maltophilia	4955	6625	A	28	bact_pred_strep	bact
T4B1_t1	HAMBI_2792	Moraxella	canis	0	0	A	28	bact_pred_strep	bact
T4B1_t1	HAMBI_3031	Niabella	yanshanensis	281	751	A	28	bact_pred_strep	bact
T4B1_t1	HAMBI_3237	Microvirga	lotononidis	0	0	A	28	bact_pred_strep	bact
T4B1_t2	HAMBI_0006	Pseudomonas	putida	5	5	A	56	bact_pred_strep	bact
T4B1_t2	HAMBI_0097	Acinetobacter	johnsonii	0	0	A	56	bact_pred_strep	bact
T4B1_t2	HAMBI_0105	Agrobacterium	tumefaciens	262	414	A	56	bact_pred_strep	bact
T4B1_t2	HAMBI_0262	Brevundimonas	bullata	0	0	A	56	bact_pred_strep	bact
T4B1_t2	HAMBI_0403	Comamonas	testosteroni	1450	1019	A	56	bact_pred_strep	bact
T4B1_t2	HAMBI_1279	Hafnia	alvei	1	1	A	56	bact_pred_strep	bact
T4B1_t2	HAMBI_1287	Citrobacter	koseri	12688	11468	A	56	bact_pred_strep	bact
T4B1_t2	HAMBI_1292	Morganella	morganii	204	184	A	56	bact_pred_strep	bact
T4B1_t2	HAMBI_1299	Kluyvera	intermedia	0	0	A	56	bact_pred_strep	bact
T4B1_t2	HAMBI_1842	Sphingobium	yanoikuyae	236	373	A	56	bact_pred_strep	bact
T4B1_t2	HAMBI_1896	Sphingobacterium	spiritivorum	1041	1647	A	56	bact_pred_strep	bact
T4B1_t2	HAMBI_1972	Aeromonas	caviae	16	10	A	56	bact_pred_strep	bact
T4B1_t2	HAMBI_1977	Pseudomonas	chlororaphis	88	111	A	56	bact_pred_strep	bact
T4B1_t2	HAMBI_1988	Chitinophaga	sancti	0	0	A	56	bact_pred_strep	bact
T4B1_t2	HAMBI_2159	Trinickia	caryophylli	0	0	A	56	bact_pred_strep	bact
T4B1_t2	HAMBI_2160	Bordetella	avium	130	274	A	56	bact_pred_strep	bact
T4B1_t2	HAMBI_2164	Cupriavidus	oxalaticus	28	35	A	56	bact_pred_strep	bact
T4B1_t2	HAMBI_2443	Paracoccus	denitrificans	0	0	A	56	bact_pred_strep	bact
T4B1_t2	HAMBI_2494	Paraburkholderia	kururiensis	0	0	A	56	bact_pred_strep	bact
T4B1_t2	HAMBI_2659	Stenotrophomonas	maltophilia	860	1360	A	56	bact_pred_strep	bact
T4B1_t2	HAMBI_2792	Moraxella	canis	0	0	A	56	bact_pred_strep	bact
T4B1_t2	HAMBI_3031	Niabella	yanshanensis	49	155	A	56	bact_pred_strep	bact
T4B1_t2	HAMBI_3237	Microvirga	lotononidis	1	1	A	56	bact_pred_strep	bact
T4B1_t3	HAMBI_0006	Pseudomonas	putida	0	0	A	84	bact_pred_strep	bact
T4B1_t3	HAMBI_0097	Acinetobacter	johnsonii	0	0	A	84	bact_pred_strep	bact
T4B1_t3	HAMBI_0105	Agrobacterium	tumefaciens	239	365	A	84	bact_pred_strep	bact
T4B1_t3	HAMBI_0262	Brevundimonas	bullata	0	0	A	84	bact_pred_strep	bact
T4B1_t3	HAMBI_0403	Comamonas	testosteroni	1421	965	A	84	bact_pred_strep	bact
T4B1_t3	HAMBI_1279	Hafnia	alvei	0	0	A	84	bact_pred_strep	bact
T4B1_t3	HAMBI_1287	Citrobacter	koseri	12729	11109	A	84	bact_pred_strep	bact
T4B1_t3	HAMBI_1292	Morganella	morganii	135	118	A	84	bact_pred_strep	bact
T4B1_t3	HAMBI_1299	Kluyvera	intermedia	0	0	A	84	bact_pred_strep	bact
T4B1_t3	HAMBI_1842	Sphingobium	yanoikuyae	210	321	A	84	bact_pred_strep	bact
T4B1_t3	HAMBI_1896	Sphingobacterium	spiritivorum	1809	2763	A	84	bact_pred_strep	bact
T4B1_t3	HAMBI_1972	Aeromonas	caviae	0	0	A	84	bact_pred_strep	bact
T4B1_t3	HAMBI_1977	Pseudomonas	chlororaphis	273	334	A	84	bact_pred_strep	bact
T4B1_t3	HAMBI_1988	Chitinophaga	sancti	0	0	A	84	bact_pred_strep	bact
T4B1_t3	HAMBI_2159	Trinickia	caryophylli	0	0	A	84	bact_pred_strep	bact
T4B1_t3	HAMBI_2160	Bordetella	avium	150	305	A	84	bact_pred_strep	bact
T4B1_t3	HAMBI_2164	Cupriavidus	oxalaticus	7	9	A	84	bact_pred_strep	bact
T4B1_t3	HAMBI_2443	Paracoccus	denitrificans	0	0	A	84	bact_pred_strep	bact
T4B1_t3	HAMBI_2494	Paraburkholderia	kururiensis	0	0	A	84	bact_pred_strep	bact
T4B1_t3	HAMBI_2659	Stenotrophomonas	maltophilia	871	1330	A	84	bact_pred_strep	bact
T4B1_t3	HAMBI_2792	Moraxella	canis	0	0	A	84	bact_pred_strep	bact
T4B1_t3	HAMBI_3031	Niabella	yanshanensis	110	336	A	84	bact_pred_strep	bact
T4B1_t3	HAMBI_3237	Microvirga	lotononidis	0	0	A	84	bact_pred_strep	bact
T4B2_t1	HAMBI_0006	Pseudomonas	putida	8	7	B	28	bact_pred_strep	bact
T4B2_t1	HAMBI_0097	Acinetobacter	johnsonii	0	0	B	28	bact_pred_strep	bact
T4B2_t1	HAMBI_0105	Agrobacterium	tumefaciens	252	373	B	28	bact_pred_strep	bact
T4B2_t1	HAMBI_0262	Brevundimonas	bullata	0	0	B	28	bact_pred_strep	bact
T4B2_t1	HAMBI_0403	Comamonas	testosteroni	1657	1090	B	28	bact_pred_strep	bact
T4B2_t1	HAMBI_1279	Hafnia	alvei	0	0	B	28	bact_pred_strep	bact
T4B2_t1	HAMBI_1287	Citrobacter	koseri	14453	12218	B	28	bact_pred_strep	bact
T4B2_t1	HAMBI_1292	Morganella	morganii	31	26	B	28	bact_pred_strep	bact
T4B2_t1	HAMBI_1299	Kluyvera	intermedia	0	0	B	28	bact_pred_strep	bact
T4B2_t1	HAMBI_1842	Sphingobium	yanoikuyae	154	228	B	28	bact_pred_strep	bact
T4B2_t1	HAMBI_1896	Sphingobacterium	spiritivorum	1752	2592	B	28	bact_pred_strep	bact
T4B2_t1	HAMBI_1972	Aeromonas	caviae	18	11	B	28	bact_pred_strep	bact
T4B2_t1	HAMBI_1977	Pseudomonas	chlororaphis	509	602	B	28	bact_pred_strep	bact
T4B2_t1	HAMBI_1988	Chitinophaga	sancti	0	0	B	28	bact_pred_strep	bact
T4B2_t1	HAMBI_2159	Trinickia	caryophylli	0	0	B	28	bact_pred_strep	bact
T4B2_t1	HAMBI_2160	Bordetella	avium	132	260	B	28	bact_pred_strep	bact
T4B2_t1	HAMBI_2164	Cupriavidus	oxalaticus	0	0	B	28	bact_pred_strep	bact
T4B2_t1	HAMBI_2443	Paracoccus	denitrificans	2	4	B	28	bact_pred_strep	bact
T4B2_t1	HAMBI_2494	Paraburkholderia	kururiensis	34	50	B	28	bact_pred_strep	bact
T4B2_t1	HAMBI_2659	Stenotrophomonas	maltophilia	2552	3775	B	28	bact_pred_strep	bact
T4B2_t1	HAMBI_2792	Moraxella	canis	0	0	B	28	bact_pred_strep	bact
T4B2_t1	HAMBI_3031	Niabella	yanshanensis	162	479	B	28	bact_pred_strep	bact
T4B2_t1	HAMBI_3237	Microvirga	lotononidis	0	0	B	28	bact_pred_strep	bact
T4B2_t2	HAMBI_0006	Pseudomonas	putida	4	3	B	56	bact_pred_strep	bact
T4B2_t2	HAMBI_0097	Acinetobacter	johnsonii	0	0	B	56	bact_pred_strep	bact
T4B2_t2	HAMBI_0105	Agrobacterium	tumefaciens	308	469	B	56	bact_pred_strep	bact
T4B2_t2	HAMBI_0262	Brevundimonas	bullata	0	0	B	56	bact_pred_strep	bact
T4B2_t2	HAMBI_0403	Comamonas	testosteroni	2016	1366	B	56	bact_pred_strep	bact
T4B2_t2	HAMBI_1279	Hafnia	alvei	2	2	B	56	bact_pred_strep	bact
T4B2_t2	HAMBI_1287	Citrobacter	koseri	8753	7623	B	56	bact_pred_strep	bact
T4B2_t2	HAMBI_1292	Morganella	morganii	96	84	B	56	bact_pred_strep	bact
T4B2_t2	HAMBI_1299	Kluyvera	intermedia	0	0	B	56	bact_pred_strep	bact
T4B2_t2	HAMBI_1842	Sphingobium	yanoikuyae	446	680	B	56	bact_pred_strep	bact
T4B2_t2	HAMBI_1896	Sphingobacterium	spiritivorum	497	757	B	56	bact_pred_strep	bact
T4B2_t2	HAMBI_1972	Aeromonas	caviae	15	9	B	56	bact_pred_strep	bact
T4B2_t2	HAMBI_1977	Pseudomonas	chlororaphis	791	964	B	56	bact_pred_strep	bact
T4B2_t2	HAMBI_1988	Chitinophaga	sancti	0	0	B	56	bact_pred_strep	bact
T4B2_t2	HAMBI_2159	Trinickia	caryophylli	0	0	B	56	bact_pred_strep	bact
T4B2_t2	HAMBI_2160	Bordetella	avium	167	339	B	56	bact_pred_strep	bact
T4B2_t2	HAMBI_2164	Cupriavidus	oxalaticus	12	15	B	56	bact_pred_strep	bact
T4B2_t2	HAMBI_2443	Paracoccus	denitrificans	0	0	B	56	bact_pred_strep	bact
T4B2_t2	HAMBI_2494	Paraburkholderia	kururiensis	219	334	B	56	bact_pred_strep	bact
T4B2_t2	HAMBI_2659	Stenotrophomonas	maltophilia	838	1277	B	56	bact_pred_strep	bact
T4B2_t2	HAMBI_2792	Moraxella	canis	0	0	B	56	bact_pred_strep	bact
T4B2_t2	HAMBI_3031	Niabella	yanshanensis	118	360	B	56	bact_pred_strep	bact
T4B2_t2	HAMBI_3237	Microvirga	lotononidis	0	0	B	56	bact_pred_strep	bact
T4B2_t3	HAMBI_0006	Pseudomonas	putida	0	0	B	84	bact_pred_strep	bact
T4B2_t3	HAMBI_0097	Acinetobacter	johnsonii	0	0	B	84	bact_pred_strep	bact
T4B2_t3	HAMBI_0105	Agrobacterium	tumefaciens	387	605	B	84	bact_pred_strep	bact
T4B2_t3	HAMBI_0262	Brevundimonas	bullata	0	0	B	84	bact_pred_strep	bact
T4B2_t3	HAMBI_0403	Comamonas	testosteroni	1022	710	B	84	bact_pred_strep	bact
T4B2_t3	HAMBI_1279	Hafnia	alvei	0	0	B	84	bact_pred_strep	bact
T4B2_t3	HAMBI_1287	Citrobacter	koseri	15826	14143	B	84	bact_pred_strep	bact
T4B2_t3	HAMBI_1292	Morganella	morganii	49	44	B	84	bact_pred_strep	bact
T4B2_t3	HAMBI_1299	Kluyvera	intermedia	0	0	B	84	bact_pred_strep	bact
T4B2_t3	HAMBI_1842	Sphingobium	yanoikuyae	289	452	B	84	bact_pred_strep	bact
T4B2_t3	HAMBI_1896	Sphingobacterium	spiritivorum	790	1235	B	84	bact_pred_strep	bact
T4B2_t3	HAMBI_1972	Aeromonas	caviae	26	16	B	84	bact_pred_strep	bact
T4B2_t3	HAMBI_1977	Pseudomonas	chlororaphis	1658	2074	B	84	bact_pred_strep	bact
T4B2_t3	HAMBI_1988	Chitinophaga	sancti	0	0	B	84	bact_pred_strep	bact
T4B2_t3	HAMBI_2159	Trinickia	caryophylli	0	0	B	84	bact_pred_strep	bact
T4B2_t3	HAMBI_2160	Bordetella	avium	237	494	B	84	bact_pred_strep	bact
T4B2_t3	HAMBI_2164	Cupriavidus	oxalaticus	28	35	B	84	bact_pred_strep	bact
T4B2_t3	HAMBI_2443	Paracoccus	denitrificans	1	2	B	84	bact_pred_strep	bact
T4B2_t3	HAMBI_2494	Paraburkholderia	kururiensis	102	160	B	84	bact_pred_strep	bact
T4B2_t3	HAMBI_2659	Stenotrophomonas	maltophilia	422	660	B	84	bact_pred_strep	bact
T4B2_t3	HAMBI_2792	Moraxella	canis	0	0	B	84	bact_pred_strep	bact
T4B2_t3	HAMBI_3031	Niabella	yanshanensis	97	303	B	84	bact_pred_strep	bact
T4B2_t3	HAMBI_3237	Microvirga	lotononidis	0	0	B	84	bact_pred_strep	bact
T4B3_t1	HAMBI_0006	Pseudomonas	putida	4	3	C	28	bact_pred_strep	bact
T4B3_t1	HAMBI_0097	Acinetobacter	johnsonii	0	0	C	28	bact_pred_strep	bact
T4B3_t1	HAMBI_0105	Agrobacterium	tumefaciens	132	195	C	28	bact_pred_strep	bact
T4B3_t1	HAMBI_0262	Brevundimonas	bullata	1	2	C	28	bact_pred_strep	bact
T4B3_t1	HAMBI_0403	Comamonas	testosteroni	538	353	C	28	bact_pred_strep	bact
T4B3_t1	HAMBI_1279	Hafnia	alvei	0	0	C	28	bact_pred_strep	bact
T4B3_t1	HAMBI_1287	Citrobacter	koseri	12359	10417	C	28	bact_pred_strep	bact
T4B3_t1	HAMBI_1292	Morganella	morganii	24	20	C	28	bact_pred_strep	bact
