sample	strainID	genus	species	count	count_correct	replicate	day	measure_env	evolution_env
T3B4_t1	HAMBI_0097	Acinetobacter	johnsonii	0	0	D	28	bact_strep	bact
T3B4_t1	HAMBI_0105	Agrobacterium	tumefaciens	445	670	D	28	bact_strep	bact
T3B4_t1	HAMBI_0262	Brevundimonas	bullata	0	0	D	28	bact_strep	bact
T3B4_t1	HAMBI_0403	Comamonas	testosteroni	1195	800	D	28	bact_strep	bact
T3B4_t1	HAMBI_1279	Hafnia	alvei	0	0	D	28	bact_strep	bact
T3B4_t1	HAMBI_1287	Citrobacter	koseri	15193	13072	D	28	bact_strep	bact
T3B4_t1	HAMBI_1292	Morganella	morganii	36	31	D	28	bact_strep	bact
T3B4_t1	HAMBI_1299	Kluyvera	intermedia	0	0	D	28	bact_strep	bact
T3B4_t1	HAMBI_1842	Sphingobium	yanoikuyae	291	438	D	28	bact_strep	bact
T3B4_t1	HAMBI_1896	Sphingobacterium	spiritivorum	1786	2689	D	28	bact_strep	bact
T3B4_t1	HAMBI_1972	Aeromonas	caviae	12	7	D	28	bact_strep	bact
T3B4_t1	HAMBI_1977	Pseudomonas	chlororaphis	90	108	D	28	bact_strep	bact
T3B4_t1	HAMBI_1988	Chitinophaga	sancti	0	0	D	28	bact_strep	bact
T3B4_t1	HAMBI_2159	Trinickia	caryophylli	0	0	D	28	bact_strep	bact
T3B4_t1	HAMBI_2160	Bordetella	avium	100	201	D	28	bact_strep	bact
T3B4_t1	HAMBI_2164	Cupriavidus	oxalaticus	19	23	D	28	bact_strep	bact
T3B4_t1	HAMBI_2443	Paracoccus	denitrificans	0	0	D	28	bact_strep	bact
T3B4_t1	HAMBI_2494	Paraburkholderia	kururiensis	0	0	D	28	bact_strep	bact
T3B4_t1	HAMBI_2659	Stenotrophomonas	maltophilia	2080	3132	D	28	bact_strep	bact
T3B4_t1	HAMBI_2792	Moraxella	canis	0	0	D	28	bact_strep	bact
T3B4_t1	HAMBI_3031	Niabella	yanshanensis	38	114	D	28	bact_strep	bact
T3B4_t1	HAMBI_3237	Microvirga	lotononidis	0	0	D	28	bact_strep	bact
T3B4_t2	HAMBI_0006	Pseudomonas	putida	11	10	D	56	bact_strep	bact
T3B4_t2	HAMBI_0097	Acinetobacter	johnsonii	0	0	D	56	bact_strep	bact
T3B4_t2	HAMBI_0105	Agrobacterium	tumefaciens	383	626	D	56	bact_strep	bact
T3B4_t2	HAMBI_0262	Brevundimonas	bullata	0	0	D	56	bact_strep	bact
T3B4_t2	HAMBI_0403	Comamonas	testosteroni	3884	2819	D	56	bact_strep	bact
T3B4_t2	HAMBI_1279	Hafnia	alvei	3	3	D	56	bact_strep	bact
T3B4_t2	HAMBI_1287	Citrobacter	koseri	10449	9752	D	56	bact_strep	bact
T3B4_t2	HAMBI_1292	Morganella	morganii	18	17	D	56	bact_strep	bact
T3B4_t2	HAMBI_1299	Kluyvera	intermedia	0	0	D	56	bact_strep	bact
T3B4_t2	HAMBI_1842	Sphingobium	yanoikuyae	199	325	D	56	bact_strep	bact
T3B4_t2	HAMBI_1896	Sphingobacterium	spiritivorum	1328	2169	D	56	bact_strep	bact
T3B4_t2	HAMBI_1972	Aeromonas	caviae	82	54	D	56	bact_strep	bact
T3B4_t2	HAMBI_1977	Pseudomonas	chlororaphis	413	540	D	56	bact_strep	bact
T3B4_t2	HAMBI_1988	Chitinophaga	sancti	0	0	D	56	bact_strep	bact
T3B4_t2	HAMBI_2159	Trinickia	caryophylli	0	0	D	56	bact_strep	bact
T3B4_t2	HAMBI_2160	Bordetella	avium	37	81	D	56	bact_strep	bact
T3B4_t2	HAMBI_2164	Cupriavidus	oxalaticus	7	9	D	56	bact_strep	bact
T3B4_t2	HAMBI_2443	Paracoccus	denitrificans	8	17	D	56	bact_strep	bact
T3B4_t2	HAMBI_2494	Paraburkholderia	kururiensis	2	3	D	56	bact_strep	bact
T3B4_t2	HAMBI_2659	Stenotrophomonas	maltophilia	427	697	D	56	bact_strep	bact
T3B4_t2	HAMBI_2792	Moraxella	canis	0	0	D	56	bact_strep	bact
T3B4_t2	HAMBI_3031	Niabella	yanshanensis	57	186	D	56	bact_strep	bact
T3B4_t2	HAMBI_3237	Microvirga	lotononidis	0	0	D	56	bact_strep	bact
T3B4_t3	HAMBI_0006	Pseudomonas	putida	0	0	D	84	bact_strep	bact
T3B4_t3	HAMBI_0097	Acinetobacter	johnsonii	0	0	D	84	bact_strep	bact
T3B4_t3	HAMBI_0105	Agrobacterium	tumefaciens	322	494	D	84	bact_strep	bact
T3B4_t3	HAMBI_0262	Brevundimonas	bullata	0	0	D	84	bact_strep	bact
T3B4_t3	HAMBI_0403	Comamonas	testosteroni	5044	3438	D	84	bact_strep	bact
T3B4_t3	HAMBI_1279	Hafnia	alvei	0	0	D	84	bact_strep	bact
T3B4_t3	HAMBI_1287	Citrobacter	koseri	10743	9413	D	84	bact_strep	bact
T3B4_t3	HAMBI_1292	Morganella	morganii	32	28	D	84	bact_strep	bact
T3B4_t3	HAMBI_1299	Kluyvera	intermedia	0	0	D	84	bact_strep	bact
T3B4_t3	HAMBI_1842	Sphingobium	yanoikuyae	343	526	D	84	bact_strep	bact
T3B4_t3	HAMBI_1896	Sphingobacterium	spiritivorum	2075	3182	D	84	bact_strep	bact
T3B4_t3	HAMBI_1972	Aeromonas	caviae	50	31	D	84	bact_strep	bact
T3B4_t3	HAMBI_1977	Pseudomonas	chlororaphis	1137	1395	D	84	bact_strep	bact
T3B4_t3	HAMBI_1988	Chitinophaga	sancti	0	0	D	84	bact_strep	bact
T3B4_t3	HAMBI_2159	Trinickia	caryophylli	0	0	D	84	bact_strep	bact
T3B4_t3	HAMBI_2160	Bordetella	avium	89	182	D	84	bact_strep	bact
T3B4_t3	HAMBI_2164	Cupriavidus	oxalaticus	22	27	D	84	bact_strep	bact
T3B4_t3	HAMBI_2443	Paracoccus	denitrificans	24	49	D	84	bact_strep	bact
T3B4_t3	HAMBI_2494	Paraburkholderia	kururiensis	3	5	D	84	bact_strep	bact
T3B4_t3	HAMBI_2659	Stenotrophomonas	maltophilia	1130	1733	D	84	bact_strep	bact
T3B4_t3	HAMBI_2792	Moraxella	canis	0	0	D	84	bact_strep	bact
T3B4_t3	HAMBI_3031	Niabella	yanshanensis	248	761	D	84	bact_strep	bact
T3B4_t3	HAMBI_3237	Microvirga	lotononidis	0	0	D	84	bact_strep	bact
T3B5_t1	HAMBI_0006	Pseudomonas	putida	0	0	E	28	bact_strep	bact
T3B5_t1	HAMBI_0097	Acinetobacter	johnsonii	0	0	E	28	bact_strep	bact
T3B5_t1	HAMBI_0105	Agrobacterium	tumefaciens	336	511	E	28	bact_strep	bact
T3B5_t1	HAMBI_0262	Brevundimonas	bullata	0	0	E	28	bact_strep	bact
T3B5_t1	HAMBI_0403	Comamonas	testosteroni	886	599	E	28	bact_strep	bact
T3B5_t1	HAMBI_1279	Hafnia	alvei	0	0	E	28	bact_strep	bact
T3B5_t1	HAMBI_1287	Citrobacter	koseri	13634	11846	E	28	bact_strep	bact
T3B5_t1	HAMBI_1292	Morganella	morganii	32	28	E	28	bact_strep	bact
T3B5_t1	HAMBI_1299	Kluyvera	intermedia	0	0	E	28	bact_strep	bact
T3B5_t1	HAMBI_1842	Sphingobium	yanoikuyae	421	640	E	28	bact_strep	bact
T3B5_t1	HAMBI_1896	Sphingobacterium	spiritivorum	1735	2638	E	28	bact_strep	bact
T3B5_t1	HAMBI_1972	Aeromonas	caviae	6	4	E	28	bact_strep	bact
T3B5_t1	HAMBI_1977	Pseudomonas	chlororaphis	112	136	E	28	bact_strep	bact
T3B5_t1	HAMBI_1988	Chitinophaga	sancti	0	0	E	28	bact_strep	bact
T3B5_t1	HAMBI_2159	Trinickia	caryophylli	0	0	E	28	bact_strep	bact
T3B5_t1	HAMBI_2160	Bordetella	avium	50	101	E	28	bact_strep	bact
T3B5_t1	HAMBI_2164	Cupriavidus	oxalaticus	7	9	E	28	bact_strep	bact
T3B5_t1	HAMBI_2443	Paracoccus	denitrificans	0	0	E	28	bact_strep	bact
T3B5_t1	HAMBI_2494	Paraburkholderia	kururiensis	0	0	E	28	bact_strep	bact
T3B5_t1	HAMBI_2659	Stenotrophomonas	maltophilia	1176	1788	E	28	bact_strep	bact
T3B5_t1	HAMBI_2792	Moraxella	canis	0	0	E	28	bact_strep	bact
T3B5_t1	HAMBI_3031	Niabella	yanshanensis	47	143	E	28	bact_strep	bact
T3B5_t1	HAMBI_3237	Microvirga	lotononidis	0	0	E	28	bact_strep	bact
T3B5_t2	HAMBI_0006	Pseudomonas	putida	13	12	E	56	bact_strep	bact
T3B5_t2	HAMBI_0097	Acinetobacter	johnsonii	0	0	E	56	bact_strep	bact
T3B5_t2	HAMBI_0105	Agrobacterium	tumefaciens	576	949	E	56	bact_strep	bact
T3B5_t2	HAMBI_0262	Brevundimonas	bullata	0	0	E	56	bact_strep	bact
T3B5_t2	HAMBI_0403	Comamonas	testosteroni	810	593	E	56	bact_strep	bact
T3B5_t2	HAMBI_1279	Hafnia	alvei	0	0	E	56	bact_strep	bact
T3B5_t2	HAMBI_1287	Citrobacter	koseri	11895	11196	E	56	bact_strep	bact
T3B5_t2	HAMBI_1292	Morganella	morganii	37	35	E	56	bact_strep	bact
T3B5_t2	HAMBI_1299	Kluyvera	intermedia	0	0	E	56	bact_strep	bact
T3B5_t2	HAMBI_1842	Sphingobium	yanoikuyae	843	1389	E	56	bact_strep	bact
T3B5_t2	HAMBI_1896	Sphingobacterium	spiritivorum	1131	1863	E	56	bact_strep	bact
T3B5_t2	HAMBI_1972	Aeromonas	caviae	5287	3483	E	56	bact_strep	bact
T3B5_t2	HAMBI_1977	Pseudomonas	chlororaphis	2349	3095	E	56	bact_strep	bact
T3B5_t2	HAMBI_1988	Chitinophaga	sancti	0	0	E	56	bact_strep	bact
T3B5_t2	HAMBI_2159	Trinickia	caryophylli	6	10	E	56	bact_strep	bact
T3B5_t2	HAMBI_2160	Bordetella	avium	54	119	E	56	bact_strep	bact
T3B5_t2	HAMBI_2164	Cupriavidus	oxalaticus	2	3	E	56	bact_strep	bact
T3B5_t2	HAMBI_2443	Paracoccus	denitrificans	36	79	E	56	bact_strep	bact
T3B5_t2	HAMBI_2494	Paraburkholderia	kururiensis	3	5	E	56	bact_strep	bact
T3B5_t2	HAMBI_2659	Stenotrophomonas	maltophilia	238	392	E	56	bact_strep	bact
T3B5_t2	HAMBI_2792	Moraxella	canis	0	0	E	56	bact_strep	bact
T3B5_t2	HAMBI_3031	Niabella	yanshanensis	25	82	E	56	bact_strep	bact
T3B5_t2	HAMBI_3237	Microvirga	lotononidis	0	0	E	56	bact_strep	bact
T3B5_t3	HAMBI_0006	Pseudomonas	putida	15	16	E	84	bact_strep	bact
T3B5_t3	HAMBI_0097	Acinetobacter	johnsonii	0	0	E	84	bact_strep	bact
T3B5_t3	HAMBI_0105	Agrobacterium	tumefaciens	487	883	E	84	bact_strep	bact
T3B5_t3	HAMBI_0262	Brevundimonas	bullata	0	0	E	84	bact_strep	bact
T3B5_t3	HAMBI_0403	Comamonas	testosteroni	829	668	E	84	bact_strep	bact
T3B5_t3	HAMBI_1279	Hafnia	alvei	0	0	E	84	bact_strep	bact
T3B5_t3	HAMBI_1287	Citrobacter	koseri	2506	2597	E	84	bact_strep	bact
T3B5_t3	HAMBI_1292	Morganella	morganii	18	19	E	84	bact_strep	bact
T3B5_t3	HAMBI_1299	Kluyvera	intermedia	0	0	E	84	bact_strep	bact
T3B5_t3	HAMBI_1842	Sphingobium	yanoikuyae	560	1015	E	84	bact_strep	bact
T3B5_t3	HAMBI_1896	Sphingobacterium	spiritivorum	1689	3063	E	84	bact_strep	bact
T3B5_t3	HAMBI_1972	Aeromonas	caviae	12291	8915	E	84	bact_strep	bact
T3B5_t3	HAMBI_1977	Pseudomonas	chlororaphis	2075	3010	E	84	bact_strep	bact
T3B5_t3	HAMBI_1988	Chitinophaga	sancti	0	0	E	84	bact_strep	bact
T3B5_t3	HAMBI_2159	Trinickia	caryophylli	8	15	E	84	bact_strep	bact
T3B5_t3	HAMBI_2160	Bordetella	avium	30	73	E	84	bact_strep	bact
T3B5_t3	HAMBI_2164	Cupriavidus	oxalaticus	3	4	E	84	bact_strep	bact
T3B5_t3	HAMBI_2443	Paracoccus	denitrificans	31	75	E	84	bact_strep	bact
T3B5_t3	HAMBI_2494	Paraburkholderia	kururiensis	4	7	E	84	bact_strep	bact
T3B5_t3	HAMBI_2659	Stenotrophomonas	maltophilia	137	248	E	84	bact_strep	bact
T3B5_t3	HAMBI_2792	Moraxella	canis	0	0	E	84	bact_strep	bact
T3B5_t3	HAMBI_3031	Niabella	yanshanensis	29	105	E	84	bact_strep	bact
T3B5_t3	HAMBI_3237	Microvirga	lotononidis	0	0	E	84	bact_strep	bact
T3B6_t1	HAMBI_0006	Pseudomonas	putida	4	3	F	28	bact_strep	bact
T3B6_t1	HAMBI_0097	Acinetobacter	johnsonii	0	0	F	28	bact_strep	bact
T3B6_t1	HAMBI_0105	Agrobacterium	tumefaciens	377	565	F	28	bact_strep	bact
T3B6_t1	HAMBI_0262	Brevundimonas	bullata	0	0	F	28	bact_strep	bact
T3B6_t1	HAMBI_0403	Comamonas	testosteroni	963	641	F	28	bact_strep	bact
T3B6_t1	HAMBI_1279	Hafnia	alvei	0	0	F	28	bact_strep	bact
T3B6_t1	HAMBI_1287	Citrobacter	koseri	12352	10575	F	28	bact_strep	bact
T3B6_t1	HAMBI_1292	Morganella	morganii	48	41	F	28	bact_strep	bact
T3B6_t1	HAMBI_1299	Kluyvera	intermedia	0	0	F	28	bact_strep	bact
T3B6_t1	HAMBI_1842	Sphingobium	yanoikuyae	337	505	F	28	bact_strep	bact
T3B6_t1	HAMBI_1896	Sphingobacterium	spiritivorum	1400	2098	F	28	bact_strep	bact
T3B6_t1	HAMBI_1972	Aeromonas	caviae	40	24	F	28	bact_strep	bact
T3B6_t1	HAMBI_1977	Pseudomonas	chlororaphis	27	32	F	28	bact_strep	bact
T3B6_t1	HAMBI_1988	Chitinophaga	sancti	0	0	F	28	bact_strep	bact
T3B6_t1	HAMBI_2159	Trinickia	caryophylli	0	0	F	28	bact_strep	bact
T3B6_t1	HAMBI_2160	Bordetella	avium	92	184	F	28	bact_strep	bact
T3B6_t1	HAMBI_2164	Cupriavidus	oxalaticus	11	13	F	28	bact_strep	bact
T3B6_t1	HAMBI_2443	Paracoccus	denitrificans	0	0	F	28	bact_strep	bact
T3B6_t1	HAMBI_2494	Paraburkholderia	kururiensis	5	7	F	28	bact_strep	bact
T3B6_t1	HAMBI_2659	Stenotrophomonas	maltophilia	1724	2583	F	28	bact_strep	bact
T3B6_t1	HAMBI_2792	Moraxella	canis	0	0	F	28	bact_strep	bact
T3B6_t1	HAMBI_3031	Niabella	yanshanensis	54	162	F	28	bact_strep	bact
T3B6_t1	HAMBI_3237	Microvirga	lotononidis	0	0	F	28	bact_strep	bact
T3B6_t2	HAMBI_0006	Pseudomonas	putida	113	97	F	56	bact_strep	bact
T3B6_t2	HAMBI_0097	Acinetobacter	johnsonii	0	0	F	56	bact_strep	bact
T3B6_t2	HAMBI_0105	Agrobacterium	tumefaciens	590	889	F	56	bact_strep	bact
T3B6_t2	HAMBI_0262	Brevundimonas	bullata	0	0	F	56	bact_strep	bact
T3B6_t2	HAMBI_0403	Comamonas	testosteroni	1442	966	F	56	bact_strep	bact
T3B6_t2	HAMBI_1279	Hafnia	alvei	0	0	F	56	bact_strep	bact
T3B6_t2	HAMBI_1287	Citrobacter	koseri	16345	14081	F	56	bact_strep	bact
T3B6_t2	HAMBI_1292	Morganella	morganii	26	22	F	56	bact_strep	bact
T3B6_t2	HAMBI_1299	Kluyvera	intermedia	0	0	F	56	bact_strep	bact
T3B6_t2	HAMBI_1842	Sphingobium	yanoikuyae	458	690	F	56	bact_strep	bact
T3B6_t2	HAMBI_1896	Sphingobacterium	spiritivorum	2096	3160	F	56	bact_strep	bact
T3B6_t2	HAMBI_1972	Aeromonas	caviae	33	20	F	56	bact_strep	bact
T3B6_t2	HAMBI_1977	Pseudomonas	chlororaphis	177	213	F	56	bact_strep	bact
T3B6_t2	HAMBI_1988	Chitinophaga	sancti	0	0	F	56	bact_strep	bact
T3B6_t2	HAMBI_2159	Trinickia	caryophylli	0	0	F	56	bact_strep	bact
T3B6_t2	HAMBI_2160	Bordetella	avium	59	119	F	56	bact_strep	bact
T3B6_t2	HAMBI_2164	Cupriavidus	oxalaticus	16	19	F	56	bact_strep	bact
T3B6_t2	HAMBI_2443	Paracoccus	denitrificans	22	44	F	56	bact_strep	bact
T3B6_t2	HAMBI_2494	Paraburkholderia	kururiensis	5	8	F	56	bact_strep	bact
T3B6_t2	HAMBI_2659	Stenotrophomonas	maltophilia	1712	2581	F	56	bact_strep	bact
T3B6_t2	HAMBI_2792	Moraxella	canis	0	0	F	56	bact_strep	bact
T3B6_t2	HAMBI_3031	Niabella	yanshanensis	91	274	F	56	bact_strep	bact
T3B6_t2	HAMBI_3237	Microvirga	lotononidis	0	0	F	56	bact_strep	bact
T3B6_t3	HAMBI_0006	Pseudomonas	putida	111	99	F	84	bact_strep	bact
T3B6_t3	HAMBI_0097	Acinetobacter	johnsonii	0	0	F	84	bact_strep	bact
T3B6_t3	HAMBI_0105	Agrobacterium	tumefaciens	364	570	F	84	bact_strep	bact
T3B6_t3	HAMBI_0262	Brevundimonas	bullata	0	0	F	84	bact_strep	bact
T3B6_t3	HAMBI_0403	Comamonas	testosteroni	3958	2755	F	84	bact_strep	bact
T3B6_t3	HAMBI_1279	Hafnia	alvei	0	0	F	84	bact_strep	bact
T3B6_t3	HAMBI_1287	Citrobacter	koseri	9436	8445	F	84	bact_strep	bact
T3B6_t3	HAMBI_1292	Morganella	morganii	51	46	F	84	bact_strep	bact
T3B6_t3	HAMBI_1299	Kluyvera	intermedia	0	0	F	84	bact_strep	bact
T3B6_t3	HAMBI_1842	Sphingobium	yanoikuyae	329	515	F	84	bact_strep	bact
T3B6_t3	HAMBI_1896	Sphingobacterium	spiritivorum	753	1179	F	84	bact_strep	bact
T3B6_t3	HAMBI_1972	Aeromonas	caviae	28	18	F	84	bact_strep	bact
T3B6_t3	HAMBI_1977	Pseudomonas	chlororaphis	299	375	F	84	bact_strep	bact
T3B6_t3	HAMBI_1988	Chitinophaga	sancti	0	0	F	84	bact_strep	bact
T3B6_t3	HAMBI_2159	Trinickia	caryophylli	1	2	F	84	bact_strep	bact
T3B6_t3	HAMBI_2160	Bordetella	avium	66	138	F	84	bact_strep	bact
T3B6_t3	HAMBI_2164	Cupriavidus	oxalaticus	11	14	F	84	bact_strep	bact
T3B6_t3	HAMBI_2443	Paracoccus	denitrificans	14	29	F	84	bact_strep	bact
T3B6_t3	HAMBI_2494	Paraburkholderia	kururiensis	0	0	F	84	bact_strep	bact
T3B6_t3	HAMBI_2659	Stenotrophomonas	maltophilia	1582	2478	F	84	bact_strep	bact
T3B6_t3	HAMBI_2792	Moraxella	canis	0	0	F	84	bact_strep	bact
T3B6_t3	HAMBI_3031	Niabella	yanshanensis	160	501	F	84	bact_strep	bact
T3B6_t3	HAMBI_3237	Microvirga	lotononidis	0	0	F	84	bact_strep	bact
T3BS1_t1	HAMBI_0006	Pseudomonas	putida	6199	5073	A	28	bact_strep	bact_strep
T3BS1_t1	HAMBI_0097	Acinetobacter	johnsonii	0	0	A	28	bact_strep	bact_strep
T3BS1_t1	HAMBI_0105	Agrobacterium	tumefaciens	446	639	A	28	bact_strep	bact_strep
T3BS1_t1	HAMBI_0262	Brevundimonas	bullata	0	0	A	28	bact_strep	bact_strep
T3BS1_t1	HAMBI_0403	Comamonas	testosteroni	1085	691	A	28	bact_strep	bact_strep
T3BS1_t1	HAMBI_1279	Hafnia	alvei	0	0	A	28	bact_strep	bact_strep
T3BS1_t1	HAMBI_1287	Citrobacter	koseri	7770	6359	A	28	bact_strep	bact_strep
T3BS1_t1	HAMBI_1292	Morganella	morganii	18	15	A	28	bact_strep	bact_strep
T3BS1_t1	HAMBI_1299	Kluyvera	intermedia	0	0	A	28	bact_strep	bact_strep
T3BS1_t1	HAMBI_1842	Sphingobium	yanoikuyae	240	344	A	28	bact_strep	bact_strep
T3BS1_t1	HAMBI_1896	Sphingobacterium	spiritivorum	3793	5433	A	28	bact_strep	bact_strep
T3BS1_t1	HAMBI_1972	Aeromonas	caviae	0	0	A	28	bact_strep	bact_strep
T3BS1_t1	HAMBI_1977	Pseudomonas	chlororaphis	1536	1760	A	28	bact_strep	bact_strep
T3BS1_t1	HAMBI_1988	Chitinophaga	sancti	0	0	A	28	bact_strep	bact_strep
T3BS1_t1	HAMBI_2159	Trinickia	caryophylli	0	0	A	28	bact_strep	bact_strep
T3BS1_t1	HAMBI_2160	Bordetella	avium	114	218	A	28	bact_strep	bact_strep
T3BS1_t1	HAMBI_2164	Cupriavidus	oxalaticus	0	0	A	28	bact_strep	bact_strep
T3BS1_t1	HAMBI_2443	Paracoccus	denitrificans	129	246	A	28	bact_strep	bact_strep
T3BS1_t1	HAMBI_2494	Paraburkholderia	kururiensis	5	7	A	28	bact_strep	bact_strep
T3BS1_t1	HAMBI_2659	Stenotrophomonas	maltophilia	847	1213	A	28	bact_strep	bact_strep
T3BS1_t1	HAMBI_2792	Moraxella	canis	0	0	A	28	bact_strep	bact_strep
T3BS1_t1	HAMBI_3031	Niabella	yanshanensis	99	284	A	28	bact_strep	bact_strep
T3BS1_t1	HAMBI_3237	Microvirga	lotononidis	0	0	A	28	bact_strep	bact_strep
T3BS1_t2	HAMBI_0006	Pseudomonas	putida	5589	4480	A	56	bact_strep	bact_strep
T3BS1_t2	HAMBI_0097	Acinetobacter	johnsonii	0	0	A	56	bact_strep	bact_strep
T3BS1_t2	HAMBI_0105	Agrobacterium	tumefaciens	359	504	A	56	bact_strep	bact_strep
T3BS1_t2	HAMBI_0262	Brevundimonas	bullata	0	0	A	56	bact_strep	bact_strep
T3BS1_t2	HAMBI_0403	Comamonas	testosteroni	1247	777	A	56	bact_strep	bact_strep
T3BS1_t2	HAMBI_1279	Hafnia	alvei	0	0	A	56	bact_strep	bact_strep
T3BS1_t2	HAMBI_1287	Citrobacter	koseri	8626	6914	A	56	bact_strep	bact_strep
T3BS1_t2	HAMBI_1292	Morganella	morganii	39	31	A	56	bact_strep	bact_strep
T3BS1_t2	HAMBI_1299	Kluyvera	intermedia	0	0	A	56	bact_strep	bact_strep
T3BS1_t2	HAMBI_1842	Sphingobium	yanoikuyae	146	205	A	56	bact_strep	bact_strep
T3BS1_t2	HAMBI_1896	Sphingobacterium	spiritivorum	4319	6059	A	56	bact_strep	bact_strep
T3BS1_t2	HAMBI_1972	Aeromonas	caviae	41	23	A	56	bact_strep	bact_strep
T3BS1_t2	HAMBI_1977	Pseudomonas	chlororaphis	628	705	A	56	bact_strep	bact_strep
T3BS1_t2	HAMBI_1988	Chitinophaga	sancti	0	0	A	56	bact_strep	bact_strep
T3BS1_t2	HAMBI_2159	Trinickia	caryophylli	0	0	A	56	bact_strep	bact_strep
T3BS1_t2	HAMBI_2160	Bordetella	avium	61	114	A	56	bact_strep	bact_strep
T3BS1_t2	HAMBI_2164	Cupriavidus	oxalaticus	0	0	A	56	bact_strep	bact_strep
T3BS1_t2	HAMBI_2443	Paracoccus	denitrificans	39	73	A	56	bact_strep	bact_strep
T3BS1_t2	HAMBI_2494	Paraburkholderia	kururiensis	3	4	A	56	bact_strep	bact_strep
T3BS1_t2	HAMBI_2659	Stenotrophomonas	maltophilia	1049	1472	A	56	bact_strep	bact_strep
T3BS1_t2	HAMBI_2792	Moraxella	canis	0	0	A	56	bact_strep	bact_strep
T3BS1_t2	HAMBI_3031	Niabella	yanshanensis	435	1220	A	56	bact_strep	bact_strep
T3BS1_t2	HAMBI_3237	Microvirga	lotononidis	0	0	A	56	bact_strep	bact_strep
T3BS1_t3	HAMBI_0006	Pseudomonas	putida	4245	3640	A	84	bact_strep	bact_strep
T3BS1_t3	HAMBI_0097	Acinetobacter	johnsonii	0	0	A	84	bact_strep	bact_strep
T3BS1_t3	HAMBI_0105	Agrobacterium	tumefaciens	300	450	A	84	bact_strep	bact_strep
T3BS1_t3	HAMBI_0262	Brevundimonas	bullata	0	0	A	84	bact_strep	bact_strep
T3BS1_t3	HAMBI_0403	Comamonas	testosteroni	1282	855	A	84	bact_strep	bact_strep
T3BS1_t3	HAMBI_1279	Hafnia	alvei	0	0	A	84	bact_strep	bact_strep
T3BS1_t3	HAMBI_1287	Citrobacter	koseri	5962	5112	A	84	bact_strep	bact_strep
T3BS1_t3	HAMBI_1292	Morganella	morganii	25	21	A	84	bact_strep	bact_strep
T3BS1_t3	HAMBI_1299	Kluyvera	intermedia	0	0	A	84	bact_strep	bact_strep
T3BS1_t3	HAMBI_1842	Sphingobium	yanoikuyae	142	213	A	84	bact_strep	bact_strep
T3BS1_t3	HAMBI_1896	Sphingobacterium	spiritivorum	1397	2096	A	84	bact_strep	bact_strep
T3BS1_t3	HAMBI_1972	Aeromonas	caviae	55	33	A	84	bact_strep	bact_strep
T3BS1_t3	HAMBI_1977	Pseudomonas	chlororaphis	264	317	A	84	bact_strep	bact_strep
T3BS1_t3	HAMBI_1988	Chitinophaga	sancti	0	0	A	84	bact_strep	bact_strep
T3BS1_t3	HAMBI_2159	Trinickia	caryophylli	0	0	A	84	bact_strep	bact_strep
T3BS1_t3	HAMBI_2160	Bordetella	avium	52	104	A	84	bact_strep	bact_strep
T3BS1_t3	HAMBI_2164	Cupriavidus	oxalaticus	4	5	A	84	bact_strep	bact_strep
T3BS1_t3	HAMBI_2443	Paracoccus	denitrificans	46	92	A	84	bact_strep	bact_strep
T3BS1_t3	HAMBI_2494	Paraburkholderia	kururiensis	0	0	A	84	bact_strep	bact_strep
T3BS1_t3	HAMBI_2659	Stenotrophomonas	maltophilia	892	1338	A	84	bact_strep	bact_strep
T3BS1_t3	HAMBI_2792	Moraxella	canis	0	0	A	84	bact_strep	bact_strep
T3BS1_t3	HAMBI_3031	Niabella	yanshanensis	195	585	A	84	bact_strep	bact_strep
T3BS1_t3	HAMBI_3237	Microvirga	lotononidis	0	0	A	84	bact_strep	bact_strep
T3BS2_t1	HAMBI_0006	Pseudomonas	putida	11	9	B	28	bact_strep	bact_strep
T3BS2_t1	HAMBI_0097	Acinetobacter	johnsonii	0	0	B	28	bact_strep	bact_strep
T3BS2_t1	HAMBI_0105	Agrobacterium	tumefaciens	267	400	B	28	bact_strep	bact_strep
T3BS2_t1	HAMBI_0262	Brevundimonas	bullata	0	0	B	28	bact_strep	bact_strep
T3BS2_t1	HAMBI_0403	Comamonas	testosteroni	1823	1213	B	28	bact_strep	bact_strep
T3BS2_t1	HAMBI_1279	Hafnia	alvei	0	0	B	28	bact_strep	bact_strep
T3BS2_t1	HAMBI_1287	Citrobacter	koseri	13708	11728	B	28	bact_strep	bact_strep
T3BS2_t1	HAMBI_1292	Morganella	morganii	45	38	B	28	bact_strep	bact_strep
T3BS2_t1	HAMBI_1299	Kluyvera	intermedia	0	0	B	28	bact_strep	bact_strep
T3BS2_t1	HAMBI_1842	Sphingobium	yanoikuyae	452	677	B	28	bact_strep	bact_strep
T3BS2_t1	HAMBI_1896	Sphingobacterium	spiritivorum	1200	1797	B	28	bact_strep	bact_strep
T3BS2_t1	HAMBI_1972	Aeromonas	caviae	2	1	B	28	bact_strep	bact_strep
T3BS2_t1	HAMBI_1977	Pseudomonas	chlororaphis	2565	3072	B	28	bact_strep	bact_strep
T3BS2_t1	HAMBI_1988	Chitinophaga	sancti	0	0	B	28	bact_strep	bact_strep
T3BS2_t1	HAMBI_2159	Trinickia	caryophylli	0	0	B	28	bact_strep	bact_strep
