plate	well	clone_id	measure_env	evolution_env	replicate	lagtime	max_growth_death_rate	time_to_stationary
A7_1	C6	11	bact	bact	B	08:13:54	5.18E-04	14:57:48
A7_1	D6	12	bact	bact	B	04:49:08	1.25E-03	08:52:12
A7_1	E6	13	bact	bact	B	04:55:21	1.25E-03	08:56:30
A7_1	F6	14	bact	bact	B	09:40:59	5.37E-04	15:57:48
A7_1	G6	15	bact	bact	B	15:54:46	5.89E-04	22:40:54
A7_1	H6	16	bact	bact	B	04:57:17	1.42E-03	08:40:08
A7_1	A7	17	bact	bact	B	04:52:18	1.30E-03	08:56:10
A7_1	B7	18	bact	bact	B	12:29:33	6.88E-04	18:19:52
A7_1	C7	19	bact	bact	B	-1.34E-03	00:55:15
A7_1	D7	20	bact	bact	B	04:44:27	1.27E-03	08:46:01
A7_1	E7	21	bact	bact	B	07:17:34	5.45E-04	13:30:26
A7_1	F7	22	bact	bact	B	05:29:35	1.02E-03	11:02:02
A7_1	G7	23	bact	bact	B	28:15:50	-6.63E-05	26:15:37
A7_1	H7	24	bact	bact	B	06:53:07	5.28E-04	13:56:12
A7_1	A8	25	bact	bact	B	04:56:29	1.13E-03	09:30:10
A7_1	B8	26	bact	bact	B	05:30:45	4.34E-04	07:22:43
A7_1	C8	27	bact	bact	B	04:24:40	1.23E-03	08:33:45
A7_1	D8	28	bact	bact	B	05:21:20	9.83E-04	10:52:28
A7_1	E8	29	bact	bact	B	12:18:48	6.33E-04	19:35:02
A7_1	F8	30	bact	bact	B	-5.32E-06	00:47:27
A7_1	G8	31	bact	bact	B	06:08:08	1.03E-03	11:42:58
A7_1	H8	32	bact	bact	B	04:47:56	1.25E-03	09:17:07
A7_1	A9	1	bact	bact_pred	B	06:51:54	7.13E-04	14:08:55
A7_1	B9	2	bact	bact_pred	B	12:15:17	3.87E-04	18:29:58
A7_1	C9	3	bact	bact_pred	B	08:35:37	6.48E-04	15:25:15
A7_1	D9	4	bact	bact_pred	B	10:39:31	7.75E-04	16:59:33
A7_1	E9	5	bact	bact_pred	B	09:27:57	6.19E-04	16:26:50
A7_1	F9	6	bact	bact_pred	B	06:45:15	6.39E-04	15:23:32
A7_1	G9	7	bact	bact_pred	B	06:29:48	6.29E-04	14:53:29
A7_1	H9	8	bact	bact_pred	B	10:13:26	6.82E-04	17:26:24
A7_1	A10	9	bact	bact_pred	B	05:31:03	1.27E-03	09:45:53
A7_1	B10	10	bact	bact_pred	B	08:39:59	6.57E-04	15:17:49
A7_1	C10	11	bact	bact_pred	B	05:28:12	1.07E-03	11:34:51
A7_1	D10	12	bact	bact_pred	B	06:59:24	6.28E-04	13:31:26
A7_1	E10	13	bact	bact_pred	B	10:02:52	6.57E-04	17:08:17
A7_1	F10	14	bact	bact_pred	B	05:57:47	1.11E-03	11:25:14
A7_1	G10	15	bact	bact_pred	B	06:02:42	1.06E-03	11:47:27
A7_1	H10	16	bact	bact_pred	B	07:26:06	6.28E-04	15:27:09
A7_1	A11	17	bact	bact_pred	B	06:17:19	1.21E-03	11:25:21
A7_1	B11	18	bact	bact_pred	B	05:27:28	1.29E-03	09:40:39
A7_1	C11	19	bact	bact_pred	B	05:24:21	1.27E-03	09:40:23
A7_1	D11	20	bact	bact_pred	B	10:10:36	6.81E-04	17:31:55
A7_1	E11	21	bact	bact_pred	B	07:31:55	1.49E-03	11:12:24
A7_1	F11	22	bact	bact_pred	B	05:00:46	1.01E-03	11:42:10
A7_1	G11	23	bact	bact_pred	B	09:26:06	6.04E-04	16:21:05
A7_1	H11	24	bact	bact_pred	B	08:18:37	5.95E-04	15:09:41
A7_1	A12	25	bact	bact_pred	B	06:59:16	7.08E-04	14:22:12
A7_1	B12	26	bact	bact_pred	B	08:41:36	6.27E-04	15:30:18
A7_1	C12	27	bact	bact_pred	B	05:21:21	1.28E-03	09:33:55
A7_1	D12	28	bact	bact_pred	B	06:12:03	1.10E-03	12:21:36
A7_1	E12	29	bact	bact_pred	B	08:16:53	1.49E-03	12:00:52
A7_1	F12	30	bact	bact_pred	B	20:02:24	3.97E-04	25:32:18
A7_1	G12	31	bact	bact_pred	B	05:48:16	1.00E-03	12:17:37
A7_1	H12	32	bact	bact_pred	B	10:21:13	6.61E-04	17:58:36
A7_1	A1	1	bact	bact_pred_strep	A	08:20:46	5.80E-04	16:10:17
A7_1	B1	2	bact	bact_pred_strep	A	06:06:48	1.33E-03	09:27:03
A7_1	C1	3	bact	bact_pred_strep	A	08:16:46	5.68E-04	16:07:14
A7_1	D1	4	bact	bact_pred_strep	A	08:15:16	6.02E-04	15:47:32
A7_1	E1	5	bact	bact_pred_strep	A	08:20:13	5.75E-04	16:19:18
A7_1	F1	6	bact	bact_pred_strep	A	06:33:31	1.29E-03	09:41:23
A7_1	G1	7	bact	bact_pred_strep	A	08:17:26	5.91E-04	16:19:04
A7_1	H1	8	bact	bact_pred_strep	A	07:53:29	5.60E-04	16:07:26
A7_1	A2	9	bact	bact_pred_strep	A	08:19:55	5.67E-04	15:56:13
A7_1	B2	10	bact	bact_pred_strep	A	06:29:52	1.26E-03	09:24:50
A7_1	C2	11	bact	bact_pred_strep	A	39:52:57	-2.03E-03	36:02:37
A7_1	D2	12	bact	bact_pred_strep	A	06:28:22	1.25E-03	09:34:21
A7_1	E2	13	bact	bact_pred_strep	A	08:08:52	5.66E-04	15:45:03
A7_1	F2	14	bact	bact_pred_strep	A	08:19:31	5.64E-04	16:02:17
A7_1	G2	15	bact	bact_pred_strep	A	07:36:21	7.56E-04	13:58:27
A7_1	H2	16	bact	bact_pred_strep	A	08:40:25	6.33E-04	15:33:48
A7_1	A3	17	bact	bact_pred_strep	A	08:16:21	5.80E-04	15:51:56
A7_1	B3	18	bact	bact_pred_strep	A	07:45:13	5.84E-04	15:19:06
A7_1	C3	19	bact	bact_pred_strep	A	08:14:58	5.67E-04	16:00:14
A7_1	D3	20	bact	bact_pred_strep	A	03:49:35	1.29E-03	06:43:21
A7_1	E3	21	bact	bact_pred_strep	A	07:52:31	5.69E-04	15:29:31
A7_1	F3	22	bact	bact_pred_strep	A	08:19:05	5.47E-04	16:09:58
A7_1	G3	23	bact	bact_pred_strep	A	07:35:15	5.35E-04	16:01:58
A7_1	H3	24	bact	bact_pred_strep	A	07:32:44	5.75E-04	15:18:16
A7_1	A4	25	bact	bact_pred_strep	A	08:01:07	5.52E-04	16:01:26
A7_1	B4	26	bact	bact_pred_strep	A	07:58:19	5.46E-04	15:58:25
A7_1	C4	27	bact	bact_pred_strep	A	05:00:52	1.36E-03	08:08:51
A7_1	D4	28	bact	bact_pred_strep	A	07:25:40	5.35E-04	15:30:59
A7_1	E4	29	bact	bact_pred_strep	A	07:41:36	5.32E-04	15:47:11
A7_1	F4	30	bact	bact_pred_strep	A	05:28:15	1.24E-03	09:06:21
A7_1	G4	31	bact	bact_pred_strep	A	07:24:34	5.38E-04	15:51:47
A7_1	H4	32	bact	bact_pred_strep	A	07:32:56	5.88E-04	15:09:48
A7_2	A5	1	bact_pred	bact	B	16:43:02	-5.19E-04	14:23:01
A7_2	B5	2	bact_pred	bact	B	05:26:10	8.09E-04	10:22:44
A7_2	C5	3	bact_pred	bact	B	06:11:38	7.22E-04	11:11:13
A7_2	D5	4	bact_pred	bact	B	05:17:15	3.61E-05	09:37:15
A7_2	E5	5	bact_pred	bact	B	02:45:24	3.00E-05	10:45:50
A7_2	F5	6	bact_pred	bact	B	03:24:37	3.85E-05	06:29:13
A7_2	G5	7	bact_pred	bact	B	43:27:00	-2.83E-03	41:24:07
A7_2	H5	8	bact_pred	bact	B	15:12:32	-3.45E-04	12:51:32
A7_2	A6	9	bact_pred	bact	B	17:52:44	-7.63E-04	15:35:03
A7_2	B6	10	bact_pred	bact	B	46:09:43	-2.51E-03	44:04:06
A7_2	C6	11	bact_pred	bact	B	41:22:02	1.27E-03	44:32:13
A7_2	D6	12	bact_pred	bact	B	06:39:59	7.17E-04	11:16:25
A7_2	E6	13	bact_pred	bact	B	06:49:32	7.16E-04	11:24:02
A7_2	F6	14	bact_pred	bact	B	15:44:02	4.79E-04	19:09:31
A7_2	G6	15	bact_pred	bact	B	02:49:25	4.07E-05	10:03:39
A7_2	H6	16	bact_pred	bact	B	06:53:32	7.49E-04	10:35:26
A7_2	A7	17	bact_pred	bact	B	06:22:10	8.73E-04	11:06:44
A7_2	B7	18	bact_pred	bact	B	25:37:32	-4.70E-05	17:00:55
A7_2	C7	19	bact_pred	bact	B	03:57:54	3.05E-04	07:27:07
A7_2	D7	20	bact_pred	bact	B	07:32:11	7.95E-04	12:31:43
A7_2	E7	21	bact_pred	bact	B	39:17:43	2.13E-04	45:07:05
A7_2	F7	22	bact_pred	bact	B	17:35:49	-7.04E-04	15:29:59
A7_2	G7	23	bact_pred	bact	B	12:25:25	-9.19E-05	09:51:29
A7_2	H7	24	bact_pred	bact	B	24:12:52	-1.11E-03	22:01:50
A7_2	A8	25	bact_pred	bact	B	19:11:50	-6.93E-04	17:04:29
A7_2	B8	26	bact_pred	bact	B	23:14:23	-2.63E-03	21:04:36
A7_2	C8	27	bact_pred	bact	B	06:24:27	7.58E-04	10:34:05
A7_2	D8	28	bact_pred	bact	B	16:35:38	-4.84E-04	14:33:46
A7_2	E8	29	bact_pred	bact	B	22:10:41	1.07E-03	26:15:22
A7_2	F8	30	bact_pred	bact	B	03:00:36	2.69E-05	06:34:51
A7_2	G8	31	bact_pred	bact	B	19:33:36	-7.73E-04	17:15:36
A7_2	H8	32	bact_pred	bact	B	06:19:31	8.55E-04	11:02:54
A7_2	A9	1	bact_pred	bact_pred	B	19:24:56	-4.15E-04	17:21:49
A7_2	B9	2	bact_pred	bact_pred	B	12:12:16	3.93E-04	15:12:48
A7_2	C9	3	bact_pred	bact_pred	B	18:29:09	-1.42E-04	15:53:01
A7_2	D9	4	bact_pred	bact_pred	B	17:45:49	-4.06E-05	12:28:09
A7_2	E9	5	bact_pred	bact_pred	B	22:31:51	-3.72E-04	20:28:23
A7_2	F9	6	bact_pred	bact_pred	B	03:39:34	4.37E-05	13:21:22
A7_2	G9	7	bact_pred	bact_pred	B	14:28:32	6.23E-04	16:32:30
A7_2	H9	8	bact_pred	bact_pred	B	04:08:33	5.57E-05	10:07:31
A7_2	A10	9	bact_pred	bact_pred	B	07:30:58	7.74E-04	11:10:03
A7_2	B10	10	bact_pred	bact_pred	B	07:29:46	5.38E-05	14:41:16
A7_2	C10	11	bact_pred	bact_pred	B	17:56:21	-3.94E-04	14:36:02
A7_2	D10	12	bact_pred	bact_pred	B	18:09:10	-6.69E-05	11:40:53
A7_2	E10	13	bact_pred	bact_pred	B	39:09:05	2.45E-04	43:38:16
A7_2	F10	14	bact_pred	bact_pred	B	20:25:03	-1.78E-03	18:45:52
A7_2	G10	15	bact_pred	bact_pred	B	21:17:20	-2.53E-03	19:26:41
A7_2	H10	16	bact_pred	bact_pred	B	19:24:26	-5.44E-05	11:25:41
A7_2	A11	17	bact_pred	bact_pred	B	21:41:07	-2.83E-03	19:38:29
A7_2	B11	18	bact_pred	bact_pred	B	07:16:59	7.46E-04	11:29:44
A7_2	C11	19	bact_pred	bact_pred	B	07:09:55	6.60E-04	11:17:40
A7_2	D11	20	bact_pred	bact_pred	B	04:14:17	6.80E-05	07:43:53
A7_2	E11	21	bact_pred	bact_pred	B	26:28:14	-5.20E-05	20:54:00
A7_2	F11	22	bact_pred	bact_pred	B	17:03:53	-6.15E-04	14:47:16
A7_2	G11	23	bact_pred	bact_pred	B	25:00:36	-1.53E-03	23:21:25
A7_2	H11	24	bact_pred	bact_pred	B	24:18:50	-1.30E-03	22:32:23
A7_2	A12	25	bact_pred	bact_pred	B	14:17:04	6.58E-04	16:18:44
A7_2	B12	26	bact_pred	bact_pred	B	20:24:21	-5.06E-04	18:25:43
A7_2	C12	27	bact_pred	bact_pred	B	07:04:21	6.42E-04	11:04:30
A7_2	D12	28	bact_pred	bact_pred	B	09:01:21	3.28E-04	13:15:49
A7_2	E12	29	bact_pred	bact_pred	B	11:22:52	3.76E-05	19:02:51
A7_2	F12	30	bact_pred	bact_pred	B	21:53:37	2.14E-04	27:08:17
A7_2	G12	31	bact_pred	bact_pred	B	08:49:51	3.26E-04	13:18:23
A7_2	H12	32	bact_pred	bact_pred	B	06:44:14	6.05E-05	14:32:43
A7_2	A1	1	bact_pred	bact_pred_strep	A	31:18:33	-6.57E-04	27:28:08
A7_2	B1	2	bact_pred	bact_pred_strep	A	07:53:39	8.73E-04	12:38:25
A7_2	C1	3	bact_pred	bact_pred_strep	A	29:52:04	-1.17E-03	27:30:25
A7_2	D1	4	bact_pred	bact_pred_strep	A	30:05:54	-6.45E-04	26:04:15
A7_2	E1	5	bact_pred	bact_pred_strep	A	13:47:41	6.82E-04	16:47:47
A7_2	F1	6	bact_pred	bact_pred_strep	A	09:11:10	7.73E-04	12:58:52
A7_2	G1	7	bact_pred	bact_pred_strep	A	30:00:50	-9.01E-04	27:10:39
A7_2	H1	8	bact_pred	bact_pred_strep	A	30:17:18	-7.64E-04	26:58:55
A7_2	A2	9	bact_pred	bact_pred_strep	A	31:03:18	-8.87E-04	27:58:58
A7_2	B2	10	bact_pred	bact_pred_strep	A	08:44:44	8.27E-04	12:26:06
A7_2	C2	11	bact_pred	bact_pred_strep	A	15:20:56	5.54E-03	18:02:11
A7_2	D2	12	bact_pred	bact_pred_strep	A	08:47:10	8.00E-04	12:33:16
A7_2	E2	13	bact_pred	bact_pred_strep	A	28:57:38	-7.49E-04	26:12:12
A7_2	F2	14	bact_pred	bact_pred_strep	A	29:23:04	-8.32E-04	26:40:26
A7_2	G2	15	bact_pred	bact_pred_strep	A	21:19:43	-6.84E-04	19:15:05
A7_2	H2	16	bact_pred	bact_pred_strep	A	29:47:00	-1.11E-03	27:35:16
A7_2	A3	17	bact_pred	bact_pred_strep	A	29:56:35	-9.51E-04	27:10:55
A7_2	B3	18	bact_pred	bact_pred_strep	A	29:49:18	-8.44E-04	26:30:39
A7_2	C3	19	bact_pred	bact_pred_strep	A	28:56:58	-1.03E-03	26:44:14
A7_2	D3	20	bact_pred	bact_pred_strep	A	06:08:40	8.02E-04	09:49:34
A7_2	E3	21	bact_pred	bact_pred_strep	A	13:26:01	7.32E-04	16:17:20
A7_2	F3	22	bact_pred	bact_pred_strep	A	27:57:01	-9.68E-04	25:48:02
A7_2	G3	23	bact_pred	bact_pred_strep	A	28:11:36	-9.43E-04	26:03:59
A7_2	H3	24	bact_pred	bact_pred_strep	A	30:22:45	-1.36E-03	28:14:02
A7_2	A4	25	bact_pred	bact_pred_strep	A	31:37:11	-1.60E-03	29:14:19
A7_2	B4	26	bact_pred	bact_pred_strep	A	28:38:13	-1.18E-03	26:24:42
A7_2	C4	27	bact_pred	bact_pred_strep	A	08:37:58	8.39E-04	12:22:55
A7_2	D4	28	bact_pred	bact_pred_strep	A	13:12:55	6.11E-04	17:01:28
A7_2	E4	29	bact_pred	bact_pred_strep	A	28:03:34	-9.95E-04	25:29:59
A7_2	F4	30	bact_pred	bact_pred_strep	A	07:42:00	8.08E-04	11:22:11
A7_2	G4	31	bact_pred	bact_pred_strep	A	13:26:30	6.77E-04	16:18:28
A7_2	H4	32	bact_pred	bact_pred_strep	A	15:09:37	5.92E-04	18:22:28
A7_3	A5	1	bact_strep	bact	B	04:59:04	-8.75E-06	05:14:18
A7_3	B5	2	bact_strep	bact	B	04:05:33	1.21E-03	08:05:13
A7_3	C5	3	bact_strep	bact	B	04:27:24	1.22E-03	08:33:13
A7_3	D5	4	bact_strep	bact	B	16:33:20	5.48E-04	23:58:50
A7_3	E5	5	bact_strep	bact	B	18:57:45	5.43E-04	26:14:08
A7_3	F5	6	bact_strep	bact	B	25:02:48	-5.96E-06	25:28:31
A7_3	G5	7	bact_strep	bact	B	06:58:35	4.73E-04	14:27:06
A7_3	H5	8	bact_strep	bact	B	27:10:40	6.43E-04	31:44:02
A7_3	A6	9	bact_strep	bact	B	02:08:16	-8.07E-06	01:35:13
A7_3	B6	10	bact_strep	bact	B	05:59:40	4.95E-04	13:02:16
A7_3	C6	11	bact_strep	bact	B	07:47:14	4.85E-04	14:56:09
A7_3	D6	12	bact_strep	bact	B	04:38:56	1.22E-03	08:54:12
A7_3	E6	13	bact_strep	bact	B	04:47:38	1.25E-03	09:06:26
A7_3	F6	14	bact_strep	bact	B	08:43:57	4.81E-04	16:51:13
A7_3	G6	15	bact_strep	bact	B	17:47:54	5.58E-04	25:04:52
A7_3	H6	16	bact_strep	bact	B	05:13:20	1.29E-03	09:10:17
A7_3	A7	17	bact_strep	bact	B	04:38:24	1.21E-03	08:52:44
A7_3	B7	18	bact_strep	bact	B	13:22:40	6.31E-04	19:40:40
A7_3	C7	19	bact_strep	bact	B	02:02:10	4.00E-04	06:45:13
A7_3	D7	20	bact_strep	bact	B	04:45:31	1.25E-03	09:06:40
A7_3	E7	21	bact_strep	bact	B	07:29:56	4.98E-04	14:40:28
A7_3	F7	22	bact_strep	bact	B	19:54:12	1.30E-04	26:06:34
A7_3	G7	23	bact_strep	bact	B	23:19:12	3.68E-06	19:23:36
A7_3	H7	24	bact_strep	bact	B	08:02:13	5.33E-04	14:04:41
A7_3	A8	25	bact_strep	bact	B	05:57:41	-2.01E-05	04:02:05
A7_3	B8	26	bact_strep	bact	B	01:50:57	4.65E-04	08:19:41
A7_3	C8	27	bact_strep	bact	B	04:25:43	1.23E-03	08:36:32
A7_3	D8	28	bact_strep	bact	B	03:35:25	3.54E-06	03:09:02
A7_3	E8	29	bact_strep	bact	B	13:59:39	5.67E-04	22:16:09
A7_3	F8	30	bact_strep	bact	B	14:37:50	3.04E-06	15:45:55
A7_3	G8	31	bact_strep	bact	B	-6.89E-06	00:01:59
A7_3	H8	32	bact_strep	bact	B	04:53:56	1.31E-03	08:59:04
A7_3	A9	1	bact_strep	bact_pred	B	09:14:41	7.51E-04	15:36:56
A7_3	B9	2	bact_strep	bact_pred	B	11:52:17	3.55E-04	19:45:41
A7_3	C9	3	bact_strep	bact_pred	B	09:09:18	6.00E-04	16:25:41
A7_3	D9	4	bact_strep	bact_pred	B	11:06:43	8.26E-04	17:03:51
A7_3	E9	5	bact_strep	bact_pred	B	09:54:23	5.93E-04	17:06:38
A7_3	F9	6	bact_strep	bact_pred	B	10:05:42	6.92E-04	18:00:49
A7_3	G9	7	bact_strep	bact_pred	B	09:47:38	6.57E-04	18:06:33
A7_3	H9	8	bact_strep	bact_pred	B	10:11:51	6.26E-04	17:40:35
A7_3	A10	9	bact_strep	bact_pred	B	05:32:18	1.24E-03	09:37:48
A7_3	B10	10	bact_strep	bact_pred	B	09:07:04	6.12E-04	16:13:11
A7_3	C10	11	bact_strep	bact_pred	B	29:57:39	7.83E-05	35:12:09
A7_3	D10	12	bact_strep	bact_pred	B	07:44:03	6.37E-04	14:45:11
A7_3	E10	13	bact_strep	bact_pred	B	11:35:30	8.71E-04	17:09:04
A7_3	F10	14	bact_strep	bact_pred	B	-4.36E-06	00:21:02
A7_3	G10	15	bact_strep	bact_pred	B	30:19:28	-1.97E-05	31:14:42
A7_3	H10	16	bact_strep	bact_pred	B	07:12:01	5.69E-04	16:46:29
A7_3	A11	17	bact_strep	bact_pred	B	-9.61E-06	01:10:00
A7_3	B11	18	bact_strep	bact_pred	B	05:20:49	1.24E-03	09:39:56
A7_3	C11	19	bact_strep	bact_pred	B	05:23:00	1.27E-03	09:32:14
A7_3	D11	20	bact_strep	bact_pred	B	11:16:25	8.29E-04	17:08:41
A7_3	E11	21	bact_strep	bact_pred	B	03:23:45	-1.06E-05	02:59:19
A7_3	F11	22	bact_strep	bact_pred	B	06:05:25	-5.80E-05	04:58:01
A7_3	G11	23	bact_strep	bact_pred	B	09:41:56	5.79E-04	16:55:41
A7_3	H11	24	bact_strep	bact_pred	B	08:28:08	5.84E-04	14:46:26
A7_3	A12	25	bact_strep	bact_pred	B	06:53:30	6.80E-04	14:41:27
A7_3	B12	26	bact_strep	bact_pred	B	09:06:02	6.30E-04	15:50:34
A7_3	C12	27	bact_strep	bact_pred	B	05:16:05	1.31E-03	09:31:39
A7_3	D12	28	bact_strep	bact_pred	B	01:12:28	-5.75E-06	01:26:23
A7_3	E12	29	bact_strep	bact_pred	B	06:47:49	-9.61E-06	05:39:48
A7_3	F12	30	bact_strep	bact_pred	B	19:20:59	3.79E-04	26:23:37
A7_3	G12	31	bact_strep	bact_pred	B	12:27:07	8.06E-04	18:32:38
A7_3	H12	32	bact_strep	bact_pred	B	07:06:21	6.02E-04	15:01:09
A7_3	A1	1	bact_strep	bact_pred_strep	A	08:50:25	6.08E-04	16:12:49
A7_3	B1	2	bact_strep	bact_pred_strep	A	06:03:16	1.28E-03	09:32:39
A7_3	C1	3	bact_strep	bact_pred_strep	A	08:35:53	5.99E-04	16:10:24
A7_3	D1	4	bact_strep	bact_pred_strep	A	08:23:11	5.92E-04	15:50:21
A7_3	E1	5	bact_strep	bact_pred_strep	A	08:45:25	5.98E-04	16:24:45
A7_3	F1	6	bact_strep	bact_pred_strep	A	06:51:20	1.18E-03	10:05:59
A7_3	G1	7	bact_strep	bact_pred_strep	A	08:54:12	5.92E-04	16:44:51
A7_3	H1	8	bact_strep	bact_pred_strep	A	08:56:01	5.81E-04	16:52:47
A7_3	A2	9	bact_strep	bact_pred_strep	A	08:23:04	5.95E-04	16:12:02
A7_3	B2	10	bact_strep	bact_pred_strep	A	06:34:19	1.34E-03	09:31:19
A7_3	C2	11	bact_strep	bact_pred_strep	A	39:40:51	-2.22E-03	37:59:27
A7_3	D2	12	bact_strep	bact_pred_strep	A	06:01:48	1.27E-03	09:23:31
A7_3	E2	13	bact_strep	bact_pred_strep	A	08:23:26	5.92E-04	16:15:14
A7_3	F2	14	bact_strep	bact_pred_strep	A	08:30:43	5.71E-04	16:34:43
A7_3	G2	15	bact_strep	bact_pred_strep	A	08:23:25	8.23E-04	13:52:20
A7_3	H2	16	bact_strep	bact_pred_strep	A	09:31:00	6.03E-04	17:07:55
A7_3	A3	17	bact_strep	bact_pred_strep	A	08:27:29	5.90E-04	16:19:29
A7_3	B3	18	bact_strep	bact_pred_strep	A	07:56:38	5.96E-04	15:45:47
A7_3	C3	19	bact_strep	bact_pred_strep	A	09:01:28	5.81E-04	16:38:12
A7_3	D3	20	bact_strep	bact_pred_strep	A	05:38:25	1.20E-03	09:01:38
A7_3	E3	21	bact_strep	bact_pred_strep	A	08:19:36	5.89E-04	15:51:15
A7_3	F3	22	bact_strep	bact_pred_strep	A	08:38:44	5.60E-04	16:32:14
A7_3	G3	23	bact_strep	bact_pred_strep	A	08:29:04	5.65E-04	16:31:17
A7_3	H3	24	bact_strep	bact_pred_strep	A	08:20:57	6.19E-04	14:43:08
A7_3	A4	25	bact_strep	bact_pred_strep	A	08:31:10	6.20E-04	16:02:57
A7_3	B4	26	bact_strep	bact_pred_strep	A	08:29:55	6.15E-04	16:02:53
A7_3	C4	27	bact_strep	bact_pred_strep	A	05:05:26	1.26E-03	08:33:21
A7_3	D4	28	bact_strep	bact_pred_strep	A	07:58:02	5.73E-04	15:52:09
A7_3	E4	29	bact_strep	bact_pred_strep	A	07:58:24	5.74E-04	15:59:12
A7_3	F4	30	bact_strep	bact_pred_strep	A	34:37:22	1.30E-03	37:37:56
A7_3	G4	31	bact_strep	bact_pred_strep	A	08:22:12	5.52E-04	16:29:44
A7_3	H4	32	bact_strep	bact_pred_strep	A	08:10:15	5.95E-04	14:34:31
A7_4	A5	1	bact_pred_strep	bact	B	06:21:21	2.14E-05	09:51:26
A7_4	B5	2	bact_pred_strep	bact	B	05:44:35	7.14E-04	11:07:59
A7_4	C5	3	bact_pred_strep	bact	B	05:59:46	7.28E-04	11:24:09
A7_4	D5	4	bact_pred_strep	bact	B	15:52:58	4.84E-05	22:31:40
A7_4	E5	5	bact_pred_strep	bact	B	10:06:52	4.26E-05	16:11:17
A7_4	F5	6	bact_pred_strep	bact	B	08:08:04	1.56E-05	13:35:22
A7_4	G5	7	bact_pred_strep	bact	B	40:12:18	1.25E-03	44:39:36
A7_4	H5	8	bact_pred_strep	bact	B	30:22:15	1.42E-04	34:51:57
A7_4	A6	9	bact_pred_strep	bact	B	01:29:40	1.94E-05	07:31:21
A7_4	B6	10	bact_pred_strep	bact	B	32:55:28	1.80E-04	43:18:16
A7_4	C6	11	bact_pred_strep	bact	B	43:29:06	1.85E-03	46:23:06
A7_4	D6	12	bact_pred_strep	bact	B	06:27:09	6.13E-04	10:51:54
A7_4	E6	13	bact_pred_strep	bact	B	06:23:42	6.58E-04	11:37:16
A7_4	F6	14	bact_pred_strep	bact	B	38:52:50	2.58E-04	45:51:39
A7_4	G6	15	bact_pred_strep	bact	B	10:11:03	4.76E-05	15:20:46
A7_4	H6	16	bact_pred_strep	bact	B	06:52:06	9.44E-04	10:34:23
A7_4	A7	17	bact_pred_strep	bact	B	06:46:56	6.92E-04	10:57:19
A7_4	B7	18	bact_pred_strep	bact	B	35:34:29	3.32E-05	44:26:34
A7_4	C7	19	bact_pred_strep	bact	B	01:12:16	2.64E-04	04:59:10
A7_4	D7	20	bact_pred_strep	bact	B	07:12:45	6.49E-04	11:47:07
A7_4	E7	21	bact_pred_strep	bact	B	37:10:38	2.62E-04	43:22:56
A7_4	F7	22	bact_pred_strep	bact	B	28:11:18	-1.74E-05	23:32:04
A7_4	G7	23	bact_pred_strep	bact	B	28:04:46	1.49E-05	34:06:55
A7_4	H7	24	bact_pred_strep	bact	B	30:34:47	1.35E-04	37:40:20
A7_4	A8	25	bact_pred_strep	bact	B	07:25:42	1.56E-05	14:35:30
A7_4	B8	26	bact_pred_strep	bact	B	-1.63E-04	43:06:45
A7_4	C8	27	bact_pred_strep	bact	B	06:11:40	7.02E-04	10:19:33
A7_4	D8	28	bact_pred_strep	bact	B	14:53:20	1.68E-05	20:42:30
A7_4	E8	29	bact_pred_strep	bact	B	43:40:57	3.96E-04	45:56:28
A7_4	F8	30	bact_pred_strep	bact	B	11:23:49	2.95E-05	14:44:57
A7_4	G8	31	bact_pred_strep	bact	B	13:07:28	1.56E-05	18:11:10
A7_4	H8	32	bact_pred_strep	bact	B	06:57:09	9.04E-04	10:29:21
A7_4	A9	1	bact_pred_strep	bact_pred	B	18:20:25	-4.09E-05	08:18:14
A7_4	B9	2	bact_pred_strep	bact_pred	B	12:33:34	1.52E-04	21:20:51
A7_4	C9	3	bact_pred_strep	bact_pred	B	30:25:36	3.37E-05	40:50:17
A7_4	D9	4	bact_pred_strep	bact_pred	B	06:08:06	5.33E-05	13:18:27
A7_4	E9	5	bact_pred_strep	bact_pred	B	09:43:21	5.17E-05	18:37:49
A7_4	F9	6	bact_pred_strep	bact_pred	B	06:24:10	5.37E-05	15:04:25
A7_4	G9	7	bact_pred_strep	bact_pred	B	17:59:59	-4.61E-05	08:38:23
A7_4	H9	8	bact_pred_strep	bact_pred	B	18:24:48	-3.88E-05	12:02:52
A7_4	A10	9	bact_pred_strep	bact_pred	B	07:22:13	4.92E-04	11:40:44
A7_4	B10	10	bact_pred_strep	bact_pred	B	09:13:11	6.11E-05	17:29:10
A7_4	C10	11	bact_pred_strep	bact_pred	B	06:10:54	2.44E-05	09:37:16
A7_4	D10	12	bact_pred_strep	bact_pred	B	05:46:12	3.31E-05	19:02:45
A7_4	E10	13	bact_pred_strep	bact_pred	B	42:54:05	1.79E-03	45:57:12
A7_4	F10	14	bact_pred_strep	bact_pred	B	11:27:18	2.32E-05	15:50:46
A7_4	G10	15	bact_pred_strep	bact_pred	B	04:22:35	2.73E-05	07:57:23
A7_4	H10	16	bact_pred_strep	bact_pred	B	18:11:16	-1.03E-04	14:00:58
A7_4	A11	17	bact_pred_strep	bact_pred	B	16:41:53	-2.35E-05	12:00:27
